x,y,l_width,r_width
-12.56945,-121.65268,5,5
-12.46934,-120.6577,5,5
-12.36924,-119.66272,5,5
-12.26913,-118.66774,5,5
-12.16903,-117.67277,5,5
-12.06892,-116.67779,5,5
-11.96882,-115.68281,5,5
-11.86872,-114.68784,5,5
-11.76861,-113.69286,5,5
-11.66851,-112.69788,5,5
-11.5684,-111.70291,5,5
-11.4683,-110.70793,5,5
-11.36819,-109.71295,5,5
-11.26809,-108.71797,5,5
-11.16798,-107.723,5,5
-11.06788,-106.72802,5,5
-10.96778,-105.73304,5,5
-10.86767,-104.73807,5,5
-10.76757,-103.74309,5,5
-10.66746,-102.74811,5,5
-10.56736,-101.75314,5,5
-10.46725,-100.75816,5,5
-10.36715,-99.76318,5,5
-10.26705,-98.76821,5,5
-10.16694,-97.77323,5,5
-10.06684,-96.77825,5,5
-9.96673,-95.78327,5,5
-9.86663,-94.7883,5,5
-9.76652,-93.79332,5,5
-9.66642,-92.79834,5,5
-9.56632,-91.80337,5,5
-9.46621,-90.80839,5,5
-9.36611,-89.81341,5,5
-9.266,-88.81844,5,5
-9.1659,-87.82346,5,5
-9.06579,-86.82848,5,5
-8.96569,-85.8335,5,5
-8.86559,-84.83853,5,5
-8.76548,-83.84355,5,5
-8.66538,-82.84857,5,5
-8.56527,-81.8536,5,5
-8.46517,-80.85862,5,5
-8.36506,-79.86364,5,5
-8.26496,-78.86867,5,5
-8.16486,-77.87369,5,5
-8.06475,-76.87871,5,5
-7.96465,-75.88374,5,5
-7.86454,-74.88876,5,5
-7.76444,-73.89378,5,5
-7.66433,-72.8988,5,5
-7.56423,-71.90383,5,5
-7.46412,-70.90885,5,5
-7.36368,-69.91391,5,5
-7.26251,-68.91904,5,5
-7.16133,-67.92417,5,5
-7.06015,-66.9293,5,5
-6.95897,-65.93443,5,5
-6.85779,-64.93957,5,5
-6.75661,-63.9447,5,5
-6.65543,-62.94983,5,5
-6.55425,-61.95496,5,5
-6.45308,-60.96009,5,5
-6.3519,-59.96523,5,5
-6.25072,-58.97036,5,5
-6.14954,-57.97549,5,5
-6.04836,-56.98062,5,5
-5.94718,-55.98575,5,5
-5.846,-54.99088,5,5
-5.74483,-53.99602,5,5
-5.64365,-53.00115,5,5
-5.54247,-52.00628,5,5
-5.44129,-51.01141,5,5
-5.34011,-50.01654,5,5
-5.23893,-49.02167,5,5
-5.13775,-48.02681,5,5
-5.03657,-47.03194,5,5
-4.9354,-46.03707,5,5
-4.83422,-45.0422,5,5
-4.73304,-44.04733,5,5
-4.63186,-43.05246,5,5
-4.53068,-42.0576,5,5
-4.4295,-41.06273,5,5
-4.32832,-40.06786,5,5
-4.22714,-39.07299,5,5
-4.12597,-38.07812,5,5
-4.02479,-37.08325,5,5
-3.92361,-36.08839,5,5
-3.82243,-35.09352,5,5
-3.72125,-34.09865,5,5
-3.62007,-33.10378,5,5
-3.51889,-32.10891,5,5
-3.41772,-31.11405,5,5
-3.31654,-30.11918,5,5
-3.21536,-29.12431,5,5
-3.11418,-28.12944,5,5
-3.013,-27.13457,5,5
-2.91182,-26.1397,5,5
-2.81064,-25.14484,5,5
-2.70946,-24.14997,5,5
-2.60829,-23.1551,5,5
-2.50711,-22.16023,5,5
-2.40593,-21.16536,5,5
-2.30475,-20.17049,5,5
-2.20357,-19.17563,5,5
-2.10239,-18.18076,5,5
-2.00121,-17.18589,5,5
-1.90004,-16.19102,5,5
-1.79886,-15.19615,5,5
-1.69768,-14.20128,5,5
-1.5965,-13.20642,5,5
-1.49532,-12.21155,5,5
-1.39414,-11.21668,5,5
-1.29296,-10.22181,5,5
-1.19178,-9.22694,5,5
-1.09061,-8.23208,5,5
-0.98943,-7.23721,5,5
-0.88825,-6.24234,5,5
-0.78707,-5.24747,5,5
-0.68589,-4.2526,5,5
-0.58471,-3.25773,5,5
-0.48353,-2.26287,5,5
-0.38235,-1.268,5,5
-0.28118,-0.27313,5,5
